locale,group,key,value,basis,source,section,sourceTerm,note
"zh-Hant-TW","names","Track Pivot","追蹤樞紐點","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","names","Smoothing","平滑度","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","names","Drop Pivot","放置樞紐點","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","names","Vertical Lock","垂直鎖定","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","names","EV Dial","曝光補償","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-03_Shooting-1_0500.html","UG-03_Shooting-1_0500.html / EV Dial","曝光補償","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Auto Exposure","自動曝光","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-02_ShootingMode_0070.html","UG-02_ShootingMode_0070.html / Auto Exposure","自動曝光","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","White Bal.","白平衡","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-03_Shooting-1_0190.html","UG-03_Shooting-1_0190.html / White Bal.","白平衡","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Avatar AF","Avatar AF","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","names","Move Focus","對焦位置","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0070.html","UG-04_AF-Drive_0070.html / Move Focus","對焦位置","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Pro Autofocus","進階AF","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","names","Operation","操作模式","canon-adapted","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0040.html","UG-04_AF-Drive_0040.html / Operation","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","AF Area","自動對焦區域","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0060.html","UG-04_AF-Drive_0060.html / AF Area","自動對焦區域","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Response","追蹤靈敏度","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0090.html","UG-04_AF-Drive_0090.html / Response","追蹤靈敏度","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。 修正: 主體切換 → 追蹤靈敏度。"
"zh-Hant-TW","names","Drive Speed","對焦驅動速度","canon-adapted","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0100.html","UG-04_AF-Drive_0100.html / Drive Speed","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","AF-ON","AF-ON","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","names","AF Lock","AF鎖","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","names","Focus Guide","對焦導引","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0070.html","UG-04_AF-Drive_0070.html / Focus Guide","對焦導引","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","One-Shot AF","單次自動對焦","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0040.html","UG-04_AF-Drive_0040.html / One-Shot AF","單次自動對焦","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Servo AF","伺服自動對焦","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0040.html","UG-04_AF-Drive_0040.html / Servo AF","伺服自動對焦","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Spot","定點","canon-adapted","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0060.html","UG-04_AF-Drive_0060.html / Spot","","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Zone","區域","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0060.html","UG-04_AF-Drive_0060.html / Zone","區域","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Avatar Priority","Avatar優先","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","names","Locked-on","鎖定","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0090.html","UG-04_AF-Drive_0090.html / Locked-on","鎖定","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Standard","標準","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-03_Shooting-1_0110.html","UG-03_Shooting-1_0110.html / Standard","標準","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Responsive","靈敏","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-04_AF-Drive_0090.html","UG-04_AF-Drive_0090.html / Responsive","靈敏","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hant-TW","names","Custom","自訂功能","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hant-TW","names","Far Clip Plane","遠裁剪平面","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Far Clip Plane / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Smooth DoF Edges","平滑景深邊緣","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Smooth DoF Edges / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Softness","柔化度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Softness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Smooth Rotate","平滑旋轉","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Smooth Rotate / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Anamorphic Bokeh","變形寬銀幕散景","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Anamorphic Bokeh / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hant-TW","names","Chromatic Aberration","色差","canon-exact","https://cam.start.canon/tc/C017/manual/html/UG-03_Shooting-1_0220.html","UG-03_Shooting-1_0220.html / Chromatic Aberration","色差","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
