locale,group,key,value,basis,source,section,sourceTerm,note
"nb-NO","names","Max Blur Size","Maksimal uskarphetsstørrelse","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Player Visibility","Spillersynlighet","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Hide Remote Players","Skjul andre spillere","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Hide Self","Skjul deg selv","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=selv&oldid=1202312","selv","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Avatar Offset","Avatarforskyvning","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Rotate With Avatar","Drei med avataren","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=drei&oldid=1173959","drei","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Drop (Reset to Hand)","Tilbake til hånden","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=tilbake&oldid=1126746","tilbake","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Move Drone Vertical","Flytt dronen loddrett","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=flytt&oldid=1002967","flytt","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Teleport","Teleporter","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Dolly","Kamerakjøring","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Reset to Hand","Tilbake til hånden","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=tilbake&oldid=1126746","tilbake","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Show Path","Vis bane","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=bane&oldid=1177157","bane","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Show Numbers","Vis numre","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
"nb-NO","names","Play","Spill av","dictionary-candidate","https://no.wiktionary.org/w/index.php?title=spill&oldid=1182172","spill","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"nb-NO","names","Stop","Stopp","review-required","","","","Translation of the VRCLens function, retaining its original semantics. Exact native-language source remains unverified; provisional wording is not counted as source-verified."
